date,city,l1_category,l2_category,est_qty_sold
2025-03-22,Mumbai,Munchies,Papad & Fryums,98
2025-03-26,Dharwad,Munchies,Bhujia & Mixtures,6
2025-03-06,Jaipur,Munchies,Bhujia & Mixtures,48
2025-03-07,Nashik,Munchies,Papad & Fryums,0
2025-03-04,Pune,Munchies,Papad & Fryums,184
2025-03-31,Gurgaon,Munchies,Bhujia & Mixtures,171
2025-03-01,Rewa,Munchies,Bhujia & Mixtures,0
2025-03-17,Noida,Munchies,Bhujia & Mixtures,82
2025-03-01,Alwar,Munchies,Bhujia & Mixtures,0
2025-03-05,Agra,Munchies,Bhujia & Mixtures,4
2025-03-25,Noida,Munchies,Bhujia & Mixtures,138
2025-03-24,Hyderabad,Munchies,Bhujia & Mixtures,234
2025-03-19,Guntur,Munchies,Papad & Fryums,0
2025-03-26,Manipal,Munchies,Papad & Fryums,0
2025-03-29,Barabanki,Munchies,Bhujia & Mixtures,0
2025-04-01,Bahadurgarh,Munchies,Bhujia & Mixtures,3
2025-03-25,Chandigarh,Munchies,Bhujia & Mixtures,63
2025-03-04,Tiruchirapalli,Munchies,Bhujia & Mixtures,8
2025-03-27,Rohtak,Munchies,Bhujia & Mixtures,12
2025-03-23,Mathura,Munchies,Bhujia & Mixtures,0
2025-03-31,Sonipat,Munchies,Bhujia & Mixtures,22
2025-04-01,Kozhikode,Munchies,Bhujia & Mixtures,0
2025-04-01,Phagwara,Munchies,Bhujia & Mixtures,0
2025-03-21,Amritsar,Munchies,Bhujia & Mixtures,15
2025-03-27,Nashik,Munchies,Papad & Fryums,0
2025-03-09,Karnal,Munchies,Bhujia & Mixtures,0
2025-03-20,Aligarh,Munchies,Bhujia & Mixtures,0
2025-03-17,Coimbatore,Munchies,Papad & Fryums,24
2025-03-09,Coimbatore,Munchies,Papad & Fryums,0
2025-04-01,Tiruchirapalli,Munchies,Bhujia & Mixtures,0
2025-03-25,Dharwad,Munchies,Bhujia & Mixtures,0
2025-03-26,Chandigarh,Munchies,Bhujia & Mixtures,21
2025-03-17,Dharwad,Munchies,Bhujia & Mixtures,0
2025-03-19,Tiruchirapalli,Munchies,Papad & Fryums,0
2025-03-27,Tiruchirapalli,Munchies,Papad & Fryums,0
2025-03-12,Phagwara,Munchies,Bhujia & Mixtures,0
2025-03-20,Phagwara,Munchies,Bhujia & Mixtures,0
2025-03-04,Jalandhar,Munchies,Bhujia & Mixtures,8
2025-03-18,Ambala,Munchies,Bhujia & Mixtures,0
2025-03-20,Chennai,Munchies,Bhujia & Mixtures,212
2025-03-26,Mysore,Munchies,Papad & Fryums,0
2025-03-04,Dharwad,Munchies,Papad & Fryums,0
2025-03-09,Mumbai,Munchies,Bhujia & Mixtures,800
2025-03-20,Vijayawada,Munchies,Papad & Fryums,16
2025-03-10,Alwar,Munchies,Bhujia & Mixtures,0
2025-03-18,Visakhapatnam,Munchies,Bhujia & Mixtures,4
2025-03-24,Yamunanagar,Munchies,Bhujia & Mixtures,0
2025-03-29,Rewa,Munchies,Bhujia & Mixtures,0
2025-03-18,Bhiwadi,Munchies,Bhujia & Mixtures,20
2025-03-25,Bengaluru,Munchies,Bhujia & Mixtures,432
2025-03-09,Alwar,Munchies,Bhujia & Mixtures,4
2025-03-20,Guntur,Munchies,Papad & Fryums,0
2025-03-17,Bathinda,Munchies,Bhujia & Mixtures,0
2025-04-01,Dharwad,Munchies,Papad & Fryums,0
2025-03-30,Nashik,Munchies,Bhujia & Mixtures,0
2025-03-22,Amritsar,Munchies,Bhujia & Mixtures,12
2025-03-26,Noida,Munchies,Bhujia & Mixtures,119
2025-03-18,Noida,Munchies,Bhujia & Mixtures,223
2025-03-19,Hyderabad,Munchies,Papad & Fryums,16
2025-03-17,Amravati,Munchies,Bhujia & Mixtures,0
2025-03-19,Aligarh,Munchies,Bhujia & Mixtures,0
2025-03-05,Yamunanagar,Munchies,Bhujia & Mixtures,8
2025-03-26,Tiruchirapalli,Munchies,Papad & Fryums,0
2025-03-18,Pune,Munchies,Bhujia & Mixtures,151
2025-03-27,Mysore,Munchies,Papad & Fryums,0
2025-03-19,Chennai,Munchies,Bhujia & Mixtures,81
2025-03-24,Pune,Munchies,Papad & Fryums,6
2025-03-19,Phagwara,Munchies,Bhujia & Mixtures,15
2025-03-28,Erode,Munchies,Bhujia & Mixtures,0
2025-03-29,Alwar,Munchies,Bhujia & Mixtures,0
2025-03-09,Rewa,Munchies,Bhujia & Mixtures,0
2025-03-10,Bhiwadi,Munchies,Bhujia & Mixtures,8
2025-03-23,Udupi,Munchies,Bhujia & Mixtures,12
2025-03-25,Chennai,Munchies,Papad & Fryums,45
2025-03-16,Kozhikode,Munchies,Bhujia & Mixtures,0
2025-03-13,Belgaum,Munchies,Papad & Fryums,0
2025-03-17,Thrissur,Munchies,Bhujia & Mixtures,0
2025-03-08,Hyderabad,Munchies,Bhujia & Mixtures,372
2025-03-08,Visakhapatnam,Munchies,Papad & Fryums,0
2025-03-30,Dharwad,Munchies,Bhujia & Mixtures,0
2025-03-10,Mumbai,Munchies,Bhujia & Mixtures,624
2025-03-30,Bathinda,Munchies,Bhujia & Mixtures,6
2025-03-11,Nashik,Munchies,Papad & Fryums,0
2025-03-11,Ghaziabad,Munchies,Bhujia & Mixtures,50
2025-03-09,Lonavala,Munchies,Papad & Fryums,0
2025-03-22,Hyderabad,Munchies,Bhujia & Mixtures,438
2025-03-07,Karnal,Munchies,Bhujia & Mixtures,8
2025-03-01,Lonavala,Munchies,Papad & Fryums,0
2025-03-24,Dharwad,Munchies,Bhujia & Mixtures,0
2025-03-21,Chandigarh,Munchies,Bhujia & Mixtures,6
2025-03-01,Coimbatore,Munchies,Papad & Fryums,3
2025-03-30,Kozhikode,Munchies,Bhujia & Mixtures,0
2025-03-16,Visakhapatnam,Munchies,Bhujia & Mixtures,27
2025-03-27,Chandigarh,Munchies,Bhujia & Mixtures,3
2025-03-11,Chennai,Munchies,Papad & Fryums,12
2025-03-08,Kozhikode,Munchies,Papad & Fryums,0
2025-03-28,Madurai,Munchies,Bhujia & Mixtures,0
2025-03-31,Nellore,Munchies,Bhujia & Mixtures,9
2025-03-20,Mysore,Munchies,Papad & Fryums,0
2025-03-16,Bathinda,Munchies,Bhujia & Mixtures,0
2025-03-30,Alwar,Munchies,Bhujia & Mixtures,0
2025-03-21,Manipal,Munchies,Bhujia & Mixtures,0
2025-03-08,Udupi,Munchies,Bhujia & Mixtures,0
2025-03-07,Ludhiana,Munchies,Bhujia & Mixtures,24
2025-03-24,Mumbai,Munchies,Bhujia & Mixtures,206
2025-03-25,Nashik,Munchies,Papad & Fryums,0
2025-03-25,Ghaziabad,Munchies,Bhujia & Mixtures,42
2025-03-04,Panipat,Munchies,Bhujia & Mixtures,8
2025-03-08,Ambala,Munchies,Bhujia & Mixtures,0
2025-03-21,Guntur,Munchies,Papad & Fryums,0
2025-03-09,Saharanpur,Munchies,Bhujia & Mixtures,0
2025-03-08,Yamunanagar,Munchies,Bhujia & Mixtures,0
2025-03-29,Sonipat,Munchies,Bhujia & Mixtures,12
2025-03-20,Dera Bassi,Munchies,Bhujia & Mixtures,0
2025-03-25,Mumbai,Munchies,Papad & Fryums,180
2025-03-06,Mangaluru,Munchies,Bhujia & Mixtures,24
2025-03-12,Erode,Munchies,Papad & Fryums,0
2025-03-30,Chennai,Munchies,Bhujia & Mixtures,99
2025-03-24,Mangaluru,Munchies,Papad & Fryums,0
2025-03-20,Amritsar,Munchies,Bhujia & Mixtures,8
2025-03-23,Sonipat,Munchies,Bhujia & Mixtures,9
2025-03-18,Kochi,Munchies,Papad & Fryums,84
2025-04-01,Bharuch,Munchies,Bhujia & Mixtures,0
2025-03-16,Lucknow,Munchies,Bhujia & Mixtures,18
2025-03-24,Bharuch,Munchies,Bhujia & Mixtures,0
2025-03-21,Aligarh,Munchies,Bhujia & Mixtures,0
2025-03-25,Mathura,Munchies,Bhujia & Mixtures,6
2025-03-20,Pune,Munchies,Papad & Fryums,192
2025-03-25,Jaipur,Munchies,Bhujia & Mixtures,37
2025-03-31,Jaipur,Munchies,Bhujia & Mixtures,71
2025-04-01,Erode,Munchies,Bhujia & Mixtures,0
2025-03-30,Tiruchirapalli,Munchies,Bhujia & Mixtures,0
2025-03-04,Kochi,Munchies,Papad & Fryums,0
2025-03-07,Aligarh,Munchies,Bhujia & Mixtures,0
2025-03-20,Barabanki,Munchies,Bhujia & Mixtures,0
2025-03-06,Amritsar,Munchies,Bhujia & Mixtures,44
2025-03-28,Dera Bassi,Munchies,Bhujia & Mixtures,0
2025-03-07,Coimbatore,Munchies,Papad & Fryums,16
2025-03-16,Chennai,Munchies,Bhujia & Mixtures,144
2025-03-22,Chennai,Munchies,Bhujia & Mixtures,260
2025-03-31,Thrissur,Munchies,Bhujia & Mixtures,0
2025-03-30,Lucknow,Munchies,Bhujia & Mixtures,57
2025-03-28,Barabanki,Munchies,Bhujia & Mixtures,0
2025-03-22,Yamunanagar,Munchies,Bhujia & Mixtures,0
2025-03-23,Thrissur,Munchies,Bhujia & Mixtures,0
2025-03-10,Dharwad,Munchies,Bhujia & Mixtures,0
2025-04-02,Ghaziabad,Munchies,Bhujia & Mixtures,0
2025-03-16,Tiruchirapalli,Munchies,Bhujia & Mixtures,0
2025-03-16,Dharwad,Munchies,Bhujia & Mixtures,3
2025-03-12,Kochi,Munchies,Papad & Fryums,20
2025-03-01,Bathinda,Munchies,Bhujia & Mixtures,0
2025-03-10,Tiruchirapalli,Munchies,Bhujia & Mixtures,20
2025-03-01,Amravati,Munchies,Bhujia & Mixtures,0
2025-03-08,Chennai,Munchies,Bhujia & Mixtures,208
2025-03-06,Manipal,Munchies,Bhujia & Mixtures,0
2025-03-30,Mysore,Munchies,Bhujia & Mixtures,12
2025-03-31,Patiala,Munchies,Bhujia & Mixtures,8
2025-03-21,Guntur,Munchies,Bhujia & Mixtures,0
2025-03-04,Vellore,Munchies,Papad & Fryums,0
2025-03-06,Kolkata,Munchies,Bhujia & Mixtures,80
2025-03-20,Bengaluru,Munchies,Bhujia & Mixtures,659
2025-03-22,Karnal,Munchies,Bhujia & Mixtures,4
2025-03-26,Mathura,Munchies,Bhujia & Mixtures,0
2025-03-08,Rohtak,Munchies,Bhujia & Mixtures,0
2025-03-09,Vijayawada,Munchies,Papad & Fryums,0
2025-03-22,Rewa,Munchies,Bhujia & Mixtures,0
2025-03-04,Phagwara,Munchies,Bhujia & Mixtures,8
2025-03-27,Madurai,Munchies,Bhujia & Mixtures,0
2025-03-03,Kochi,Munchies,Bhujia & Mixtures,0
2025-03-09,Bathinda,Munchies,Bhujia & Mixtures,20
2025-03-20,Dharwad,Munchies,Papad & Fryums,0
2025-03-06,Jalandhar,Munchies,Bhujia & Mixtures,24
2025-03-13,Panipat,Munchies,Bhujia & Mixtures,0
2025-03-03,Jaipur,Munchies,Bhujia & Mixtures,2
2025-03-19,Kurukshetra,Munchies,Bhujia & Mixtures,0
2025-03-18,Belgaum,Munchies,Bhujia & Mixtures,0
2025-03-06,Tiruchirapalli,Munchies,Papad & Fryums,0
2025-03-01,Guntur,Munchies,Bhujia & Mixtures,1
2025-03-07,Chennai,Munchies,Bhujia & Mixtures,108
2025-03-27,Thrissur,Munchies,Papad & Fryums,0
2025-03-04,Patiala,Munchies,Bhujia & Mixtures,24
2025-03-10,Mysore,Munchies,Bhujia & Mixtures,20
2025-03-09,Tiruchirapalli,Munchies,Bhujia & Mixtures,0
2025-03-19,Mumbai,Munchies,Papad & Fryums,69
2025-03-30,Karnal,Munchies,Bhujia & Mixtures,0
2025-03-30,Lonavala,Munchies,Papad & Fryums,0
2025-03-08,Panchkula,Munchies,Bhujia & Mixtures,16
2025-03-26,Agra,Munchies,Bhujia & Mixtures,12
2025-03-16,Rohtak,Munchies,Bhujia & Mixtures,0
2025-03-04,Durgigudi,Munchies,Bhujia & Mixtures,8
2025-03-29,Bathinda,Munchies,Bhujia & Mixtures,0
2025-03-29,Amravati,Munchies,Bhujia & Mixtures,16
2025-03-31,Delhi,Munchies,Bhujia & Mixtures,336
2025-03-03,Visakhapatnam,Munchies,Bhujia & Mixtures,0
2025-03-21,Navsari,Munchies,Bhujia & Mixtures,0
2025-03-19,Manipal,Munchies,Papad & Fryums,0
2025-03-11,Manipal,Munchies,Papad & Fryums,0
2025-03-10,Bathinda,Munchies,Bhujia & Mixtures,0
2025-03-20,Guntur,Munchies,Bhujia & Mixtures,4
2025-03-10,Lonavala,Munchies,Papad & Fryums,0
2025-03-10,Delhi,Munchies,Bhujia & Mixtures,1147
2025-03-27,Ahmedabad,Munchies,Bhujia & Mixtures,33
2025-03-23,Kundli,Munchies,Bhujia & Mixtures,0
2025-03-16,Zirakpur,Munchies,Bhujia & Mixtures,18
2025-03-19,Ahmedabad,Munchies,Bhujia & Mixtures,21
2025-03-17,Kozhikode,Munchies,Bhujia & Mixtures,0
2025-03-11,Patiala,Munchies,Bhujia & Mixtures,16
2025-03-22,Thrissur,Munchies,Bhujia & Mixtures,0
2025-03-11,Mumbai,Munchies,Papad & Fryums,40
2025-03-29,Kharar,Munchies,Bhujia & Mixtures,24
2025-03-23,Durgigudi,Munchies,Bhujia & Mixtures,0
2025-03-01,Tiruchirapalli,Munchies,Bhujia & Mixtures,0
2025-03-17,Bahadurgarh,Munchies,Bhujia & Mixtures,6
2025-03-10,Nashik,Munchies,Bhujia & Mixtures,16
2025-03-07,Jalandhar,Munchies,Bhujia & Mixtures,16
2025-03-19,Jalandhar,Munchies,Bhujia & Mixtures,0
2025-03-09,Sonipat,Munchies,Bhujia & Mixtures,8
2025-03-29,Kozhikode,Munchies,Papad & Fryums,0
2025-03-29,Coimbatore,Munchies,Papad & Fryums,4
2025-03-27,Vellore,Munchies,Bhujia & Mixtures,0
2025-03-04,Mumbai,Munchies,Bhujia & Mixtures,564
2025-03-07,Ambala,Munchies,Bhujia & Mixtures,0
2025-03-05,Panipat,Munchies,Bhujia & Mixtures,8
2025-03-24,Nashik,Munchies,Papad & Fryums,0
2025-03-21,Karnal,Munchies,Bhujia & Mixtures,0
2025-03-11,Kurukshetra,Munchies,Bhujia & Mixtures,0
2025-03-27,Gurgaon,Munchies,Bhujia & Mixtures,202
2025-03-19,Gurgaon,Munchies,Bhujia & Mixtures,191
2025-03-18,Kurukshetra,Munchies,Bhujia & Mixtures,0
2025-03-07,Rohtak,Munchies,Bhujia & Mixtures,0
2025-03-29,Karnal,Munchies,Bhujia & Mixtures,0
2025-03-29,Lonavala,Munchies,Papad & Fryums,0
2025-03-03,Delhi,Munchies,Bhujia & Mixtures,121
2025-03-21,Kharar,Munchies,Bhujia & Mixtures,6
2025-03-12,Vellore,Munchies,Papad & Fryums,0
2025-03-12,Bengaluru,Munchies,Bhujia & Mixtures,595
2025-03-19,Dera Bassi,Munchies,Bhujia & Mixtures,0
2025-03-17,Bengaluru,Munchies,Papad & Fryums,60
2025-03-22,Coimbatore,Munchies,Papad & Fryums,8
2025-03-07,Manipal,Munchies,Bhujia & Mixtures,8
2025-03-09,Visakhapatnam,Munchies,Papad & Fryums,0
2025-03-11,Erode,Munchies,Papad & Fryums,0
2025-03-27,Jalandhar,Munchies,Bhujia & Mixtures,18
2025-03-22,Kozhikode,Munchies,Papad & Fryums,0
2025-03-06,Mysore,Munchies,Papad & Fryums,0
2025-04-02,Gurgaon,Munchies,Bhujia & Mixtures,0
2025-03-10,Noida,Munchies,Bhujia & Mixtures,272
2025-03-20,Mumbai,Munchies,Papad & Fryums,96
2025-03-18,Jaipur,Munchies,Bhujia & Mixtures,84
2025-03-20,Kharar,Munchies,Bhujia & Mixtures,0
2025-03-12,Mumbai,Munchies,Papad & Fryums,75
2025-03-16,Kundli,Munchies,Bhujia & Mixtures,18
2025-03-16,Bengaluru,Munchies,Papad & Fryums,30
2025-03-27,Bengaluru,Munchies,Bhujia & Mixtures,603
2025-03-11,Alwar,Munchies,Bhujia & Mixtures,0
2025-03-07,Rewa,Munchies,Bhujia & Mixtures,0
2025-03-23,Lucknow,Munchies,Bhujia & Mixtures,42
2025-03-04,Kurukshetra,Munchies,Bhujia & Mixtures,0
2025-03-22,Bahadurgarh,Munchies,Bhujia & Mixtures,0
2025-03-16,Aligarh,Munchies,Bhujia & Mixtures,0
2025-03-11,Delhi,Munchies,Bhujia & Mixtures,437
2025-03-10,Sonipat,Munchies,Bhujia & Mixtures,20
2025-03-26,Navsari,Munchies,Bhujia & Mixtures,0
2025-03-17,Alwar,Munchies,Bhujia & Mixtures,0
2025-03-17,Belgaum,Munchies,Bhujia & Mixtures,0
2025-03-16,Sonipat,Munchies,Bhujia & Mixtures,0
2025-03-28,Saharanpur,Munchies,Bhujia & Mixtures,0
2025-03-13,Barabanki,Munchies,Bhujia & Mixtures,0
2025-03-19,Barabanki,Munchies,Bhujia & Mixtures,0
2025-03-03,Kochi,Munchies,Papad & Fryums,0
2025-03-21,Bengaluru,Munchies,Bhujia & Mixtures,461
2025-03-21,Rewa,Munchies,Bhujia & Mixtures,0
2025-03-31,Erode,Munchies,Papad & Fryums,0
2025-03-06,Mumbai,Munchies,Papad & Fryums,321
2025-03-29,Lucknow,Munchies,Bhujia & Mixtures,54
2025-03-10,Kurukshetra,Munchies,Bhujia & Mixtures,0
2025-03-24,Vijayawada,Munchies,Papad & Fryums,6
2025-03-16,Bahadurgarh,Munchies,Bhujia & Mixtures,0
2025-03-22,Aligarh,Munchies,Bhujia & Mixtures,0
2025-03-07,Mysore,Munchies,Papad & Fryums,0
2025-03-07,Muzaffarnagar,Munchies,Bhujia & Mixtures,0
2025-03-30,Thrissur,Munchies,Bhujia & Mixtures,0
2025-03-05,Mumbai,Munchies,Bhujia & Mixtures,540
2025-03-31,Belgaum,Munchies,Bhujia & Mixtures,0
2025-03-11,Bhiwadi,Munchies,Bhujia & Mixtures,0
2025-03-01,Mysore,Munchies,Papad & Fryums,0
2025-03-24,Phagwara,Munchies,Bhujia & Mixtures,6
2025-03-25,Delhi,Munchies,Bhujia & Mixtures,342
2025-03-27,Barabanki,Munchies,Bhujia & Mixtures,0
2025-04-02,Barabanki,Munchies,Bhujia & Mixtures,0
2025-04-01,Belgaum,Munchies,Papad & Fryums,0
2025-03-29,Dharwad,Munchies,Bhujia & Mixtures,0
2025-03-08,Pune,Munchies,Bhujia & Mixtures,296
2025-04-02,Bhiwadi,Munchies,Bhujia & Mixtures,0
2025-03-25,Bhiwadi,Munchies,Bhujia & Mixtures,0
2025-04-01,Patiala,Munchies,Bhujia & Mixtures,0
2025-03-26,Chennai,Munchies,Papad & Fryums,6
2025-03-11,Mumbai,Munchies,Bhujia & Mixtures,453
2025-03-19,Mumbai,Munchies,Bhujia & Mixtures,317
2025-03-27,Rewa,Munchies,Bhujia & Mixtures,0
2025-03-29,Muzaffarnagar,Munchies,Bhujia & Mixtures,8
2025-03-13,Udupi,Munchies,Bhujia & Mixtures,3
2025-03-27,Udupi,Munchies,Bhujia & Mixtures,0
2025-03-18,Vijayawada,Munchies,Papad & Fryums,24
2025-03-10,Vijayawada,Munchies,Papad & Fryums,0
2025-03-10,Phagwara,Munchies,Bhujia & Mixtures,0
2025-03-21,Dharwad,Munchies,Papad & Fryums,0
2025-04-02,Rewa,Munchies,Bhujia & Mixtures,0
2025-03-22,Pune,Munchies,Bhujia & Mixtures,241
2025-03-18,Patiala,Munchies,Bhujia & Mixtures,0
2025-03-03,Vijayawada,Munchies,Papad & Fryums,0
2025-03-19,Bhiwadi,Munchies,Bhujia & Mixtures,3
2025-03-16,Phagwara,Munchies,Bhujia & Mixtures,0
2025-03-01,Amritsar,Munchies,Bhujia & Mixtures,4
2025-03-21,Mysore,Munchies,Papad & Fryums,0
2025-03-03,Vellore,Munchies,Papad & Fryums,0
2025-04-01,Vijayawada,Munchies,Bhujia & Mixtures,0
2025-03-25,Mumbai,Munchies,Bhujia & Mixtures,295
2025-03-04,Jaipur,Munchies,Bhujia & Mixtures,80
2025-03-16,Guntur,Munchies,Papad & Fryums,0
2025-03-31,Alwar,Munchies,Bhujia & Mixtures,9
2025-03-17,Phagwara,Munchies,Bhujia & Mixtures,0
2025-03-23,Hyderabad,Munchies,Bhujia & Mixtures,184
2025-03-13,Rewa,Munchies,Bhujia & Mixtures,8
2025-03-07,Udupi,Munchies,Bhujia & Mixtures,0
2025-03-09,Phagwara,Munchies,Bhujia & Mixtures,0
2025-03-03,Hyderabad,Munchies,Bhujia & Mixtures,9
2025-03-04,Vijayawada,Munchies,Papad & Fryums,16
2025-03-25,Alwar,Munchies,Bhujia & Mixtures,0
2025-03-22,Amravati,Munchies,Bhujia & Mixtures,0
2025-03-26,Mumbai,Munchies,Papad & Fryums,91
2025-03-26,Ghaziabad,Munchies,Bhujia & Mixtures,106
2025-03-29,Chennai,Munchies,Bhujia & Mixtures,225
2025-03-26,Patiala,Munchies,Bhujia & Mixtures,0
2025-03-24,Sonipat,Munchies,Bhujia & Mixtures,24
2025-03-16,Noida,Munchies,Bhujia & Mixtures,99
2025-03-28,Amravati,Munchies,Bhujia & Mixtures,0
2025-03-09,Yamunanagar,Munchies,Bhujia & Mixtures,8
2025-03-28,Rewa,Munchies,Bhujia & Mixtures,6
2025-03-23,Meerut,Munchies,Bhujia & Mixtures,0
2025-03-21,Madurai,Munchies,Bhujia & Mixtures,4
2025-03-25,Kurukshetra,Munchies,Bhujia & Mixtures,12
2025-03-08,Muzaffarnagar,Munchies,Bhujia & Mixtures,0
2025-03-13,Madurai,Munchies,Bhujia & Mixtures,12
2025-04-02,Kurukshetra,Munchies,Bhujia & Mixtures,0
2025-03-18,Durgigudi,Munchies,Bhujia & Mixtures,0
2025-03-04,Mathura,Munchies,Bhujia & Mixtures,0
2025-03-13,Pune,Munchies,Papad & Fryums,47
2025-03-28,Tiruchirapalli,Munchies,Papad & Fryums,0
2025-03-23,Vijayawada,Munchies,Papad & Fryums,0
2025-03-13,Dera Bassi,Munchies,Bhujia & Mixtures,0
2025-03-05,Dera Bassi,Munchies,Bhujia & Mixtures,0
2025-03-26,Bhiwadi,Munchies,Bhujia & Mixtures,9
2025-03-12,Erode,Munchies,Bhujia & Mixtures,0
2025-04-01,Belgaum,Munchies,Bhujia & Mixtures,0
2025-03-20,Tiruchirapalli,Munchies,Papad & Fryums,0
2025-03-30,Rohtak,Munchies,Bhujia & Mixtures,0
2025-03-31,Bengaluru,Munchies,Papad & Fryums,24
2025-03-31,Erode,Munchies,Bhujia & Mixtures,3
2025-03-21,Chennai,Munchies,Bhujia & Mixtures,93
2025-03-01,Aligarh,Munchies,Bhujia & Mixtures,4
2025-03-09,Lonavala,Munchies,Bhujia & Mixtures,0
2025-03-05,Mumbai,Munchies,Papad & Fryums,320
2025-03-12,Jalandhar,Munchies,Bhujia & Mixtures,36
2025-03-08,Coimbatore,Munchies,Papad & Fryums,8
2025-03-17,Visakhapatnam,Munchies,Bhujia & Mixtures,9
2025-03-21,Pune,Munchies,Bhujia & Mixtures,67
2025-03-23,Yamunanagar,Munchies,Bhujia & Mixtures,0
2025-03-25,Patiala,Munchies,Bhujia & Mixtures,3
2025-03-31,Mathura,Munchies,Bhujia & Mixtures,9
2025-03-07,Kozhikode,Munchies,Papad & Fryums,0
2025-03-16,Karnal,Munchies,Bhujia & Mixtures,0
2025-03-30,Nellore,Munchies,Bhujia & Mixtures,0
2025-03-01,Chennai,Munchies,Bhujia & Mixtures,117
2025-03-29,Saharanpur,Munchies,Bhujia & Mixtures,0
2025-03-30,Coimbatore,Munchies,Bhujia & Mixtures,3
2025-03-01,Kundli,Munchies,Bhujia & Mixtures,0
2025-03-17,Patiala,Munchies,Bhujia & Mixtures,0
2025-03-08,Rewa,Munchies,Bhujia & Mixtures,4
2025-03-18,Phagwara,Munchies,Bhujia & Mixtures,0
2025-03-09,Noida,Munchies,Bhujia & Mixtures,448
2025-03-23,Bathinda,Munchies,Bhujia & Mixtures,3
2025-03-31,Visakhapatnam,Munchies,Papad & Fryums,13
2025-03-22,Rohtak,Munchies,Bhujia & Mixtures,8
2025-03-24,Nashik,Munchies,Bhujia & Mixtures,0
2025-03-13,Hyderabad,Munchies,Papad & Fryums,102
2025-03-20,Jalandhar,Munchies,Bhujia & Mixtures,0
2025-03-06,Dharwad,Munchies,Papad & Fryums,0
2025-03-29,Lonavala,Munchies,Bhujia & Mixtures,0
2025-03-06,Dera Bassi,Munchies,Bhujia & Mixtures,12
2025-03-10,Nashik,Munchies,Papad & Fryums,0
2025-03-13,Jalandhar,Munchies,Bhujia & Mixtures,30
2025-03-21,Jalandhar,Munchies,Bhujia & Mixtures,0
2025-03-31,Bahadurgarh,Munchies,Bhujia & Mixtures,0
2025-03-16,Thrissur,Munchies,Bhujia & Mixtures,0
2025-03-17,Durgigudi,Munchies,Bhujia & Mixtures,0
2025-03-21,Rohtak,Munchies,Bhujia & Mixtures,0
2025-03-29,Rohtak,Munchies,Bhujia & Mixtures,0
2025-03-24,Kurukshetra,Munchies,Bhujia & Mixtures,0
2025-03-09,Durgigudi,Munchies,Bhujia & Mixtures,0
2025-03-08,Thrissur,Munchies,Bhujia & Mixtures,0
2025-04-01,Kurukshetra,Munchies,Bhujia & Mixtures,3
2025-04-02,Ahmedabad,Munchies,Bhujia & Mixtures,0
2025-03-05,Gurgaon,Munchies,Bhujia & Mixtures,756
2025-03-01,Noida,Munchies,Bhujia & Mixtures,115
2025-04-01,Gurgaon,Munchies,Bhujia & Mixtures,187
2025-03-16,Lonavala,Munchies,Papad & Fryums,0
2025-03-18,Belgaum,Munchies,Papad & Fryums,0
2025-03-17,Delhi,Munchies,Bhujia & Mixtures,315
2025-03-26,Bengaluru,Munchies,Bhujia & Mixtures,393
2025-03-28,Faridabad,Munchies,Bhujia & Mixtures,49
2025-03-01,Guntur,Munchies,Papad & Fryums,0
2025-03-30,Bengaluru,Munchies,Papad & Fryums,18
2025-03-31,Kozhikode,Munchies,Bhujia & Mixtures,3
2025-03-24,Bathinda,Munchies,Bhujia & Mixtures,0
2025-03-30,Visakhapatnam,Munchies,Papad & Fryums,0
2025-03-16,Delhi,Munchies,Bhujia & Mixtures,365
2025-03-27,Faridabad,Munchies,Bhujia & Mixtures,64
2025-03-08,Karnal,Munchies,Bhujia & Mixtures,0
2025-03-31,Coimbatore,Munchies,Bhujia & Mixtures,5
2025-03-20,Manipal,Munchies,Bhujia & Mixtures,0
2025-03-27,Navsari,Munchies,Bhujia & Mixtures,0
2025-03-11,Kozhikode,Munchies,Bhujia & Mixtures,0
2025-03-13,Gurgaon,Munchies,Bhujia & Mixtures,350
2025-03-01,Manipal,Munchies,Bhujia & Mixtures,0
2025-03-01,Ambala,Munchies,Bhujia & Mixtures,2
2025-03-28,Lonavala,Munchies,Bhujia & Mixtures,0
2025-03-04,Agra,Munchies,Bhujia & Mixtures,0
2025-03-01,Lonavala,Munchies,Bhujia & Mixtures,0
2025-03-06,Bengaluru,Munchies,Bhujia & Mixtures,1128
2025-03-25,Manipal,Munchies,Papad & Fryums,6
2025-03-22,Ludhiana,Munchies,Bhujia & Mixtures,4
2025-03-16,Coimbatore,Munchies,Papad & Fryums,0
2025-03-08,Saharanpur,Munchies,Bhujia & Mixtures,0
2025-03-05,Barabanki,Munchies,Bhujia & Mixtures,0
